Date,Ticker,Actual_Price,Predicted_Price,Lower_CI_Price,Upper_CI_Price
2024-06-25,BNB-USD,572.4018,575.0693,544.4962,605.6423
2024-06-26,BNB-USD,580.7983,570.6606,540.3891,600.9321
2024-06-27,BNB-USD,566.4645,578.3635,547.6480,609.0791
2024-06-28,BNB-USD,569.1277,564.8328,534.8753,594.7903
2024-06-29,BNB-USD,581.7711,566.1800,536.0817,596.2784
2024-06-30,BNB-USD,576.6870,579.3873,548.6203,610.1543
2024-07-01,BNB-USD,578.9811,575.4695,544.9713,605.9676
2024-07-02,BNB-USD,556.5778,576.9766,546.3572,607.5960
2024-07-03,BNB-USD,513.9945,555.0951,525.6605,584.5298
2024-07-04,BNB-USD,497.9958,511.2676,484.0850,538.4502
2024-07-05,BNB-USD,527.6743,493.7263,467.3897,520.0628
2024-07-06,BNB-USD,490.6131,524.0615,496.1554,551.9675
2024-07-07,BNB-USD,510.6143,490.8925,464.9464,516.8386
2024-07-08,BNB-USD,516.5681,508.2480,481.2441,535.2518
2024-07-09,BNB-USD,524.5165,516.5116,489.1928,543.8303
2024-07-10,BNB-USD,525.1381,524.7900,497.0509,552.5291
2024-07-11,BNB-USD,533.7573,525.5266,497.7546,553.2986
2024-07-12,BNB-USD,532.3488,533.5730,505.3452,561.8008
2024-07-13,BNB-USD,544.8187,532.4592,504.3059,560.6125
2024-07-14,BNB-USD,586.1410,544.4574,515.6446,573.2701
2024-07-15,BNB-USD,576.5840,586.6926,555.6946,617.6908
2024-07-16,BNB-USD,568.9127,579.5857,549.0930,610.0784
2024-07-17,BNB-USD,571.9515,569.6701,539.5831,599.7571
2024-07-18,BNB-USD,593.7021,571.3574,541.1097,601.6052
2024-07-19,BNB-USD,593.5722,593.5102,562.1122,624.9081
2024-07-20,BNB-USD,601.8512,594.8612,563.4701,626.2523
2024-07-21,BNB-USD,587.9178,602.3832,570.5543,634.2121
2024-07-22,BNB-USD,582.0996,588.8325,557.7405,619.9246
2024-07-23,BNB-USD,574.5785,581.5456,550.7612,612.3300
2024-07-24,BNB-USD,570.7134,574.1708,543.7842,604.5575
2024-07-25,BNB-USD,581.0779,570.4445,540.2623,600.6267
2024-07-26,BNB-USD,581.5888,581.2513,550.5210,611.9817
2024-07-27,BNB-USD,584.0996,583.1047,552.3473,613.8620
2024-07-28,BNB-USD,574.6426,585.6489,554.7588,616.5392
2024-07-29,BNB-USD,587.6651,576.1956,545.8056,606.5856
2024-07-30,BNB-USD,576.3681,588.1081,557.0294,619.1868
2024-07-31,BNB-USD,575.1467,577.9636,547.4823,608.4448
2024-08-01,BNB-USD,542.9152,575.6469,545.2302,606.0636
2024-08-02,BNB-USD,529.4813,543.4365,514.7244,572.1486
2024-08-03,BNB-USD,497.0391,527.8128,499.8111,555.8144
2024-08-04,BNB-USD,464.6269,495.8550,469.5691,522.1409
2024-08-05,BNB-USD,484.3238,462.5516,437.9797,487.1234
2024-08-06,BNB-USD,474.2248,481.6062,455.9927,507.2197
2024-08-07,BNB-USD,517.3375,474.6431,449.5637,499.7225
2024-08-08,BNB-USD,509.1827,517.3396,489.9802,544.6990
2024-08-09,BNB-USD,523.3176,512.3669,485.4387,539.2950
2024-08-10,BNB-USD,503.8045,524.4902,496.8145,552.1659
2024-08-11,BNB-USD,518.5361,504.9999,478.3562,531.6437
2024-08-12,BNB-USD,524.1285,517.5312,490.1084,544.9540
2024-08-13,BNB-USD,524.0153,524.3590,496.6404,552.0775
2024-08-14,BNB-USD,519.8704,524.2336,496.5210,551.9462
2024-08-15,BNB-USD,519.9687,519.6217,492.1283,547.1151
2024-08-16,BNB-USD,542.2342,519.0840,491.5855,546.5826
2024-08-17,BNB-USD,531.6085,541.4679,512.7918,570.1440
2024-08-18,BNB-USD,559.8189,532.6357,504.5215,560.7498
2024-08-19,BNB-USD,569.2669,559.4892,529.8831,589.0952
2024-08-20,BNB-USD,570.0197,570.8226,540.7169,600.9283
2024-08-21,BNB-USD,583.0519,571.4199,541.2744,601.5655
2024-08-22,BNB-USD,591.8061,583.9659,553.1312,614.8007
2024-08-23,BNB-USD,580.7622,593.2018,561.9041,624.4995
2024-08-24,BNB-USD,574.2499,582.4845,551.7708,613.1981
2024-08-25,BNB-USD,548.8280,574.7043,544.3351,605.0737
2024-08-26,BNB-USD,533.9759,549.1201,520.0953,578.1449
2024-08-27,BNB-USD,536.8162,533.0585,504.8192,561.2978
2024-08-28,BNB-USD,536.6257,536.1158,507.7262,564.5053
2024-08-29,BNB-USD,535.3158,537.3489,508.9695,565.7284
2024-08-30,BNB-USD,532.8970,536.4958,508.1856,564.8060
